table_id	lang	group	entry	meta	record	locations	text
0x0056a63d	ja	0x954c25	0x0001c9	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001ca	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001cb	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001cc	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001cd	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001ce	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001cf	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001d0	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001d1	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001d2	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001d3	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001d4	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001d5	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001d6	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001d7	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001d8	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001d9	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001da	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001db	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001dc	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001dd	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001de	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001df	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001e0	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001e1	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001e2	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001e3	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001e4	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001e5	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001e6	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001e7	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001e8	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001e9	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001ea	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001eb	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001ec	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001ed	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001ee	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001ef	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001f0	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001f1	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001f2	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001f3	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001f4	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001f5	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001f6	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001f7	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001f8	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001f9	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	TEMP
0x0056a63d	ja	0x954c25	0x0001fa	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	IDカード(C)
0x0056a63d	ja	0x954c25	0x0001fb	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	人気ホビー雑誌の台割
0x0056a63d	ja	0x954c25	0x0001fc	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	人気ホビー雑誌の台割
0x0056a63d	ja	0x954c25	0x0001fd	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	人気ホビー雑誌の台割
0x0056a63d	ja	0x954c25	0x0001fe	0x0402	4	4:0x5d56a63d;16:0x5d56a63d;22:0x5d56a63d	AXE（アックス）の設計図
0x0056a63d	es	0x048941	0x00003f	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Comida lista para comer. Recupera vida. Selecciónala en la ventana de equipo y pulsa <I=USE> para usarla. Si te equipas con ella, se usará automáticamente cuando la vida llegue a cero.
0x0056a63d	es	0x048941	0x000040	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Comida lista para comer. Recupera vida. Selecciónala en la ventana de equipo y pulsa <I=USE> para usarla. Si te equipas con ella, se usará automáticamente cuando la vida llegue a cero.
0x0056a63d	es	0x048941	0x000041	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Comida lista para comer. Recupera vida. Selecciónala en la ventana de equipo y pulsa <I=USE> para usarla. Si te equipas con ella, se usará automáticamente cuando la vida llegue a cero.
0x0056a63d	es	0x048941	0x000042	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Comida lista para comer. Recupera vida. Selecciónala en la ventana de equipo y pulsa <I=USE> para usarla. Si te equipas con ella, se usará automáticamente cuando la vida llegue a cero.
0x0056a63d	es	0x048941	0x000043	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Comida lista para comer. Recupera vida. Selecciónala en la ventana de equipo y pulsa <I=USE> para usarla. Si te equipas con ella, se usará automáticamente cuando la vida llegue a cero.
0x0056a63d	es	0x048941	0x000044	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Una comida popular en Japón. Picante y delicioso. Recupera vida. Si te equipas con él, se usa automáticamente cuando la vida llega a cero.
0x0056a63d	es	0x048941	0x000045	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Una comida popular en Japón. Picante y delicioso. Recupera vida. Si te equipas con él, se usa automáticamente cuando la vida llega a cero.
0x0056a63d	es	0x048941	0x000046	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Una comida popular en Japón. Picante y delicioso. Recupera vida. Con un sabor mejorado gracias a los últimos avances en tecnología alimentaria.
0x0056a63d	es	0x048941	0x000047	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Una comida popular en Japón. Picante y delicioso. Recupera vida. Con un sabor mejorado gracias a los últimos avances en tecnología alimentaria.
0x0056a63d	es	0x048941	0x000048	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Una comida popular en Japón. Picante y delicioso. Recupera vida. La última generación en avances culinarios. ¡Es el sabor del futuro!
0x0056a63d	es	0x048941	0x000049	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Batería militar. Recarga la batería de todos los objetos. Recargando...
0x0056a63d	es	0x048941	0x00004a	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Batería militar. Recarga la batería de todos los objetos. Recargando...
0x0056a63d	es	0x048941	0x00004b	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Batería militar. Recarga la batería de todos los objetos. Recargando...
0x0056a63d	es	0x048941	0x00004c	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Batería militar. Recarga la batería de todos los objetos. Recargando...
0x0056a63d	es	0x048941	0x00004d	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Batería militar. Recarga la batería de todos los objetos. Recargando...
0x0056a63d	es	0x048941	0x00004e	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Recupera psique con su embriagadora fragancia y sigue rindiendo al máximo.
0x0056a63d	es	0x048941	0x00004f	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	¡Llévate tu música favorita a todas partes! Pulsa <I=STA> para acceder al menú de control. (No puede usarse en OPERACIONES DE ENFRENTAMIENTO.)
0x0056a63d	es	0x048941	0x000050	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	¡Llévate tu música favorita a todas partes! Pulsa <I=STA> para acceder al menú de control. (No puede usarse en OPERACIONES DE ENFRENTAMIENTO.)
0x0056a63d	es	0x048941	0x000051	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	¡Llévate tu música favorita a todas partes! Pulsa <I=STA> para acceder al menú de control. (No puede usarse en OPERACIONES DE ENFRENTAMIENTO.)
0x0056a63d	es	0x048941	0x000052	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	¡Llévate tu música favorita a todas partes! Pulsa <I=STA> para acceder al menú de control. (No puede usarse en OPERACIONES DE ENFRENTAMIENTO.)
0x0056a63d	es	0x048941	0x000053	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	La carta de Huey a Strangelove confiada a Snake. Dejó bien claro que no quería que la leyesen.
0x0056a63d	es	0x048941	0x000054	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Sierra de hilo de acero. Pulsa los botones L y R alternativamente.
0x0056a63d	es	0x048941	0x000055	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Tarjeta robada a Strangelove. Parece que abre puertas de la prisión, pero no está claro cuáles.
0x0056a63d	es	0x048941	0x000056	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Pase de seguridad de Huey. Permite acceder al laboratorio de Strangelove.
0x0056a63d	es	0x048941	0x000057	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Cámara telemétrica de gran calidad. Equípate con ella para mirar por el telémetro y pulsa <I=ATK> para disparar. Puedes ver las fotos en la XMB<I=TM>.
0x0056a63d	es	0x048941	0x000058	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Dispositivo para analizar información sobre el enemigo. Al equiparse con él mostrará datos sobre los enemigos cercanos. Es una valiosa herramienta en las misiones.
0x0056a63d	es	0x048941	0x000059	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Dispositivo para analizar información sobre el enemigo. Modificado para mejorar el rango de búsqueda, la velocidad y la precisión de análisis.
0x0056a63d	es	0x048941	0x00005a	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Dispositivo para analizar información sobre el enemigo. Modificado para mejorar el rango de búsqueda, la velocidad y la precisión de análisis.
0x0056a63d	es	0x048941	0x00005b	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Dispositivo para analizar información sobre el enemigo. Modificado para mejorar rango de alcance y velocidad.
0x0056a63d	es	0x048941	0x00005c	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Dispositivo para analizar información sobre el enemigo. Aunque no te equipes con él, puedes obtener información sobre maquinaria enemiga y soldados de alto nivel pulsando <I=STA>.
0x0056a63d	es	0x048941	0x00005d	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Manto de usar y tirar que te hace invisible a ti o a un compañero si estáis tumbados o contra un muro. Para usarla con un compañero, pulsa <I=ACT> cuando aparezca el icono.
0x0056a63d	es	0x048941	0x00005e	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Manto de usar y tirar que te hace invisible a ti o a un compañero si estáis tumbados o contra un muro. Para usarla con un compañero, pulsa <I=ACT> cuando aparezca el icono.
0x0056a63d	es	0x048941	0x00005f	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Camuflaje especial que invisibiliza al usuario.
0x0056a63d	es	0x048941	0x000060	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Caja de cartón grande. Pueden entrar dos personas. Selecciónala en la ventana de equipo y pulsa L para colocarla (en control de tipo cazador, pulsa <I=LEFT>).
0x0056a63d	es	0x048941	0x000061	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Caja de cartón grande. Pueden entrar dos personas. Modificada para hacerla más duradera. Para dejarla preparada simplemente suéltala.
0x0056a63d	es	0x048941	0x000062	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Caja de cartón grande. Pueden entrar dos personas. Modificada para hacerla más duradera. Para dejarla preparada simplemente suéltala.
0x0056a63d	es	0x048941	0x000063	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Caja de cartón grande. Pueden entrar dos personas. Modificada para hacerla más duradera. Para dejarla preparada simplemente suéltala.
0x0056a63d	es	0x048941	0x000064	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Caja de cartón grande. Pueden entrar dos personas. Modificada para hacerla más duradera. Para dejarla preparada simplemente suéltala.
0x0056a63d	es	0x048941	0x000065	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	A bigger cardboard box. Two people may be able to fit in.
0x0056a63d	es	0x048941	0x000066	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	A bigger cardboard box. Two people may be able to fit in.
0x0056a63d	es	0x048941	0x000067	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	A bigger cardboard box. Two people may be able to fit in.
0x0056a63d	es	0x048941	0x000068	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	A bigger cardboard box. Two people may be able to fit in.
0x0056a63d	es	0x048941	0x000069	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	A bigger cardboard box. Two people may be able to fit in.
0x0056a63d	es	0x048941	0x00006a	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Caja del amor lista para el combate. El primer jugador conduce y el segundo es el artillero. Pulsa <I=AIM> para pasar a vista en primera persona y dispara con <I=ATK>. Para dejarla preparada simplemente suéltala.
0x0056a63d	es	0x048941	0x00006b	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Caja del amor lista para el combate. Modificada aumentar la duración. Para dejarla preparada simplemente suéltala.
0x0056a63d	es	0x048941	0x00006c	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Caja del amor lista para el combate. Modificada aumentar la duración. Para dejarla preparada simplemente suéltala.
0x0056a63d	es	0x048941	0x00006d	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Caja del amor lista para el combate. Modificada aumentar la duración. Para dejarla preparada simplemente suéltala.
0x0056a63d	es	0x048941	0x00006e	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Caja del amor lista para el combate. Modificada aumentar la duración. Para dejarla preparada simplemente suéltala.
0x0056a63d	es	0x048941	0x00006f	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Caja del amor lista para el combate. El primer jugador conduce y el segundo es el artillero. <I=AIM> para vista en primera persona y <I=ATK> para lanzar bomba aturdidora. Para dejarla preparada simplemente suéltala.
0x0056a63d	es	0x048941	0x000070	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Caja del amor lista para el combate con cañón aturdidor. Modificada para hacerla más duradera. Para dejarla preparada simplemente suéltala.
0x0056a63d	es	0x048941	0x000071	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Caja del amor lista para el combate con cañón aturdidor. Modificada para hacerla más duradera. Para dejarla preparada simplemente suéltala.
0x0056a63d	es	0x048941	0x000072	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Caja del amor lista para el combate con cañón aturdidor. Modificada para hacerla más duradera. Para dejarla preparada simplemente suéltala.
0x0056a63d	es	0x048941	0x000073	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Caja del amor lista para el combate. El primer jugador conduce y el segundo es el artillero. <I=AIM> para vista en primera persona y <I=ATK> para lanzar bombas de humo. Dejar para colocar.
0x0056a63d	es	0x048941	0x000074	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Caja del amor lista para el combate con cañón de humo. Modificada para hacerla más duradera. Para dejarla preparada simplemente suéltala.
0x0056a63d	es	0x048941	0x000075	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Caja del amor lista para el combate con cañón de humo. Modificada para hacerla más duradera. Para dejarla preparada simplemente suéltala.
0x0056a63d	es	0x048941	0x000076	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Caja del amor lista para el combate con cañón de humo. Modificada para hacerla más duradera. Para dejarla preparada simplemente suéltala.
0x0056a63d	es	0x048941	0x000077	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Dispositivo óptico electrónico que detecta fuentes de calor para ver en la oscuridad.  Puede usarse con armas.
0x0056a63d	es	0x048941	0x000078	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Dispositivo óptico electrónico que detecta fuentes de calor para ver en la oscuridad. Modificado para mejorar el rendimiento. La duración de la batería también ha sido prolongada.
0x0056a63d	es	0x048941	0x000079	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Dispositivo óptico electrónico que detecta fuentes de calor para ver en la oscuridad. Modificado para mejorar el rendimiento. La duración de la batería también ha sido prolongada.
0x0056a63d	es	0x048941	0x00007a	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Dispositivo óptico electrónico que detecta fuentes de calor para ver en la oscuridad. Modificado para mejorar el rendimiento. La duración de la batería también ha sido prolongada.
0x0056a63d	es	0x048941	0x00007b	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Dispositivo óptico electrónico que detecta fuentes de calor para ver en la oscuridad. Apenas consume energía.
0x0056a63d	es	0x048941	0x00007c	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Sistema de rescate y evacuación de personal. Equípate con él, acércate al objetivo y pulsa <I=ACT> para efectuar el rescate. Puedes rescatar hasta 100 personas por misión.
0x0056a63d	es	0x048941	0x00007d	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Sistema de rescate y evacuación de personal. Modificado para transportar más personas. Puedes rescatar hasta 100 personas por misión.
0x0056a63d	es	0x048941	0x00007e	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Sistema de rescate y evacuación de personal. Modificado para transportar más personas. Puedes rescatar hasta 100 personas por misión.
0x0056a63d	es	0x048941	0x00007f	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Sistema de rescate y evacuación de personal. Modificado para transportar más personas y para obtener un objeto al realizar un rescate. Puedes rescatar hasta 100 personas por misión.
0x0056a63d	es	0x048941	0x000080	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Sistema de rescate y evacuación de personal. Modificado para transportar más personas y para obtener dos objetos al realizar un rescate. Puedes rescatar hasta 100 personas por misión.
0x0056a63d	es	0x048941	0x000081	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Escudo de material a prueba de balas. Pulsa el botón de apuntar para usarlo.  En función del arma utilizada, protege de los ataques que vengan de una u otra dirección.
0x0056a63d	es	0x048941	0x000082	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Escudo de material a prueba de balas. Modificado para hacerlo más duradero.
0x0056a63d	es	0x048941	0x000083	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Escudo de material a prueba de balas. Modificado para hacerlo más duradero.
0x0056a63d	es	0x048941	0x000084	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Escudo de material a prueba de balas. Modificado para hacerlo más duradero.
0x0056a63d	es	0x048941	0x000085	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Escudo de material a prueba de balas. Modificado para hacerlo más duradero.
0x0056a63d	es	0x048941	0x000086	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Escudo de material a prueba de balas (de color). Pulsa el botón de apuntar para usarlo. En función del arma utilizada, protege de los ataques que vengan de una u otra dirección
0x0056a63d	es	0x048941	0x000087	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Escudo de material a prueba de balas (de color). Modificada para hacerla más duradera.
0x0056a63d	es	0x048941	0x000088	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Escudo de material a prueba de balas (de color). Modificada para hacerla más duradera.
0x0056a63d	es	0x048941	0x000089	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Escudo de material a prueba de balas (de color). Modificada para hacerla más duradera.
0x0056a63d	es	0x048941	0x00008a	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Escudo de material a prueba de balas (de color). Modificada para hacerla más duradera.
0x0056a63d	es	0x048941	0x00008b	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Prismáticos militares para vigilancia y exploración. Equípate con ellos para usarlos. El zoom puede ajustarse. No pueden usarse con armas.
0x0056a63d	es	0x048941	0x00008c	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Pañuelo especial que suministra munición infinita.
0x0056a63d	es	0x048941	0x00008d	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Munición de escopeta.
0x0056a63d	es	0x048941	0x00008e	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Munición de fusil antitanque.
0x0056a63d	es	0x048941	0x00008f	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Munición de escopeta.
0x0056a63d	es	0x048941	0x000090	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Munición de subfusil.
0x0056a63d	es	0x048941	0x000091	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Potente munición para revólver.
0x0056a63d	es	0x048941	0x000092	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Munición sin vaina para fusil.
0x0056a63d	es	0x048941	0x000093	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Munición para lanzagranadas. Fabricación americana.
0x0056a63d	es	0x048941	0x000094	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Munición para lanzagranadas. Fabricación soviética.
0x0056a63d	es	0x048941	0x000095	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Munición para pistola grande y subfusil.
0x0056a63d	es	0x048941	0x000096	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Munición de bajo calibre de fusil de asalto.
0x0056a63d	es	0x048941	0x000097	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Munición para fusil de asalto soviético.
0x0056a63d	es	0x048941	0x000098	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Munición de gran calibre para fusil y subfusil.
0x0056a63d	es	0x048941	0x000099	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Munición soviética de gran calibre para fusil y ametralladora.
0x0056a63d	es	0x048941	0x00009a	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Potente munición de fusil de gran calibre.
0x0056a63d	es	0x048941	0x00009b	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Munición de subfusil.
0x0056a63d	es	0x048941	0x00009c	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Munición soviética para pistola.
0x0056a63d	es	0x048941	0x00009d	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Munición antitanque explosiva.
0x0056a63d	es	0x048941	0x00009e	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Munición especial que recupera la psique del objetivo.
0x0056a63d	es	0x048941	0x00009f	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Munición especial que recupera la vida del objetivo.
0x0056a63d	es	0x048941	0x0000a0	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Munición especial que deja inconsciente al objetivo. Si impacta en ciertas zonas, el efecto es más rápido.
0x0056a63d	es	0x048941	0x0000a1	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Sensor omnidireccional que visualiza los sonidos como ondas. El icono N indica el norte.
0x0056a63d	es	0x048941	0x0000a2	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Sensor omnidireccional que visualiza los sonidos como ondas. El icono N indica el norte. Muestra la posición precisa del enemigo.
0x0056a63d	es	0x048941	0x0000a3	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Potente sensor que muestra la topografía y la posición del enemigo. Solo funciona en la fase normal.
0x0056a63d	es	0x048941	0x0000a4	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Potente sensor que muestra la topografía y la posición del enemigo. Solo funciona en la fase normal. Modificado para mayor duración de batería.
0x0056a63d	es	0x048941	0x0000a5	0x0402	5	5:0x5d203623;17:0x5d203623;23:0x5d203623	Potente sensor que muestra la topografía y la posición del enemigo. Solo funciona en la fase normal. Modificado para mayor duración de batería.
